symbol,direction,entry_date,exit_date,gross_pips,net_a_pips,net_b_pips,family
GBPUSD,1,2023-11-22,2023-12-27,304.9000000000013,303.4000000000013,301.9000000000013,control
USDJPY,-1,2023-11-15,2024-01-12,645.5999999999989,644.0999999999989,642.5999999999989,control
EURUSD,1,2023-12-27,2024-01-12,-154.60000000000028,-156.10000000000028,-157.60000000000028,control
EURUSD,-1,2024-01-12,2024-01-16,74.89999999999996,73.39999999999996,71.89999999999996,control
GBPUSD,-1,2024-01-16,2024-01-17,-40.10000000000069,-41.60000000000069,-43.10000000000069,control
EURUSD,-1,2024-01-17,2024-02-21,64.29999999999936,62.79999999999936,61.29999999999936,control
GBPUSD,-1,2024-02-21,2024-02-26,-46.70000000000174,-48.20000000000174,-49.70000000000174,control
EURUSD,-1,2024-02-26,2024-02-27,5.300000000001415,3.8000000000014147,2.3000000000014147,control
USDJPY,1,2024-01-12,2024-03-05,514.3000000000001,512.8000000000001,511.30000000000007,control
GBPUSD,-1,2024-02-27,2024-03-05,-23.299999999999432,-24.799999999999432,-26.299999999999432,control
USDJPY,1,2024-03-06,2024-03-07,-134.40000000000225,-135.90000000000225,-137.40000000000225,control
GBPUSD,-1,2024-03-06,2024-03-07,-77.49999999999923,-78.99999999999923,-80.49999999999923,control
EURUSD,1,2024-03-07,2024-03-11,-21.599999999999397,-23.099999999999397,-24.599999999999397,control
GBPUSD,1,2024-03-11,2024-03-13,-16.799999999999038,-18.299999999999038,-19.799999999999038,control
EURUSD,1,2024-03-13,2024-03-15,-60.100000000000705,-61.600000000000705,-63.100000000000705,control
USDJPY,-1,2024-03-07,2024-03-22,-339.30000000000007,-340.80000000000007,-342.30000000000007,control
GBPUSD,1,2024-03-15,2024-03-22,-133.2,-134.7,-136.2,control
GBPUSD,-1,2024-03-22,2024-03-29,-18.100000000000893,-19.600000000000893,-21.100000000000893,control
EURUSD,-1,2024-03-29,2024-04-02,22.999999999999687,21.499999999999687,19.999999999999687,control
GBPUSD,-1,2024-04-02,2024-04-15,131.6000000000006,130.1000000000006,128.6000000000006,control
EURUSD,-1,2024-04-15,2024-04-17,-48.299999999998896,-49.799999999998896,-51.299999999998896,control
GBPUSD,-1,2024-04-17,2024-04-19,85.00000000000173,83.50000000000173,82.00000000000173,control
EURUSD,-1,2024-04-19,2024-04-22,1.7999999999984695,0.2999999999984695,-1.2000000000015305,control
GBPUSD,-1,2024-04-22,2024-04-30,-141.7999999999986,-143.2999999999986,-144.7999999999986,control
EURUSD,-1,2024-04-30,2024-05-06,-102.10000000000052,-103.60000000000052,-105.10000000000052,control
GBPUSD,-1,2024-05-06,2024-05-07,53.399999999999004,51.899999999999004,50.399999999999004,control
EURUSD,-1,2024-05-07,2024-05-08,6.200000000000649,4.700000000000649,3.2000000000006494,control
USDJPY,1,2024-03-22,2024-05-14,499.8000000000019,498.3000000000019,496.8000000000019,control
GBPUSD,-1,2024-05-08,2024-05-15,-187.50000000000043,-189.00000000000043,-190.50000000000043,control
EURUSD,1,2024-05-14,2024-05-20,37.8999999999996,36.3999999999996,34.8999999999996,control
USDJPY,-1,2024-05-15,2024-05-24,-212.19999999999857,-213.69999999999857,-215.19999999999857,control
EURUSD,-1,2024-05-24,2024-05-27,-12.399999999999078,-13.899999999999078,-15.399999999999078,control
GBPUSD,1,2024-05-20,2024-05-30,26.100000000000012,24.600000000000012,23.100000000000012,control
USDJPY,-1,2024-05-27,2024-05-30,11.099999999999,9.599999999999,8.099999999999,control
USDJPY,1,2024-05-30,2024-06-04,-189.30000000000007,-190.80000000000007,-192.30000000000007,control
EURUSD,-1,2024-05-30,2024-06-05,-36.50000000000153,-38.00000000000153,-39.50000000000153,control
USDJPY,-1,2024-06-05,2024-06-10,-92.69999999999925,-94.19999999999925,-95.69999999999925,control
GBPUSD,1,2024-06-04,2024-06-13,-8.20000000000043,-9.70000000000043,-11.20000000000043,control
EURUSD,-1,2024-06-10,2024-07-10,-65.1999999999986,-66.6999999999986,-68.1999999999986,control
GBPUSD,-1,2024-07-10,2024-07-11,-66.0000000000016,-67.5000000000016,-69.0000000000016,control
USDJPY,1,2024-06-13,2024-07-12,84.39999999999941,82.89999999999941,81.39999999999941,control
EURUSD,-1,2024-07-11,2024-07-12,-37.799999999998946,-39.299999999998946,-40.799999999998946,control
GBPUSD,1,2024-07-15,2024-08-05,-193.39999999999912,-194.89999999999912,-196.39999999999912,control
EURUSD,1,2024-08-05,2024-08-30,96.09999999999896,94.59999999999896,93.09999999999896,control
USDJPY,-1,2024-07-15,2024-09-03,1262.7999999999986,1261.2999999999986,1259.7999999999986,control
EURUSD,-1,2024-09-03,2024-09-04,-39.29999999999989,-40.79999999999989,-42.29999999999989,control
GBPUSD,1,2024-08-30,2024-10-03,-1.40000000000029,-2.90000000000029,-4.40000000000029,control
USDJPY,-1,2024-09-04,2024-10-03,-317.4999999999983,-318.9999999999983,-320.4999999999983,control
EURUSD,-1,2024-10-03,2024-10-22,231.79999999999978,230.29999999999978,228.79999999999978,control
GBPUSD,-1,2024-10-22,2024-10-23,62.59999999999932,61.09999999999932,59.59999999999932,control
EURUSD,-1,2024-10-23,2024-10-25,-14.100000000001334,-15.600000000001334,-17.100000000001334,control
GBPUSD,-1,2024-10-25,2024-10-28,-8.399999999999519,-9.899999999999519,-11.399999999999519,control
EURUSD,-1,2024-10-28,2024-10-29,-0.10000000000065512,-1.6000000000006551,-3.100000000000655,control
GBPUSD,-1,2024-10-29,2024-10-30,44.599999999999085,43.099999999999085,41.599999999999085,control
EURUSD,-1,2024-10-30,2024-10-31,-26.300000000001322,-27.800000000001322,-29.300000000001322,control
GBPUSD,-1,2024-10-31,2024-11-07,-94.00000000000074,-95.50000000000074,-97.00000000000074,control
EURUSD,-1,2024-11-07,2024-11-13,241.6000000000018,240.1000000000018,238.6000000000018,control
GBPUSD,-1,2024-11-13,2024-11-14,42.60000000000152,41.10000000000152,39.60000000000152,control
EURUSD,-1,2024-11-14,2024-11-18,-67.59999999999877,-69.09999999999877,-70.59999999999877,control
GBPUSD,-1,2024-11-18,2024-11-21,88.79999999999998,87.29999999999998,85.79999999999998,control
EURUSD,-1,2024-11-21,2024-11-26,-7.7000000000015945,-9.200000000001594,-10.700000000001594,control
GBPUSD,-1,2024-11-26,2024-11-28,-116.30000000000028,-117.80000000000028,-119.30000000000028,control
USDJPY,1,2024-10-03,2024-12-02,266.70000000000016,265.20000000000016,263.70000000000016,control
GBPUSD,1,2024-12-02,2024-12-03,16.199999999999548,14.699999999999548,13.199999999999548,control
EURUSD,-1,2024-11-28,2024-12-05,-35.50000000000164,-37.00000000000164,-38.50000000000164,control
USDJPY,1,2024-12-03,2024-12-05,50.89999999999861,49.39999999999861,47.89999999999861,control
GBPUSD,1,2024-12-05,2024-12-06,-14.800000000001479,-16.30000000000148,-17.80000000000148,control
USDJPY,-1,2024-12-05,2024-12-06,1.3999999999981583,-0.10000000000184173,-1.6000000000018417,control
GBPUSD,1,2024-12-09,2024-12-10,20.700000000002383,19.200000000002383,17.700000000002383,control
EURUSD,1,2024-12-10,2024-12-11,-31.799999999999606,-33.299999999999606,-34.799999999999606,control
USDJPY,-1,2024-12-09,2024-12-17,-221.50000000000034,-223.00000000000034,-224.50000000000034,control
GBPUSD,1,2024-12-11,2024-12-19,-247.7000000000018,-249.2000000000018,-250.7000000000018,control
EURUSD,-1,2024-12-17,2024-12-27,65.49999999999834,63.99999999999834,62.49999999999834,control
GBPUSD,-1,2024-12-27,2024-12-30,33.799999999999386,32.299999999999386,30.799999999999386,control
EURUSD,-1,2024-12-30,2025-01-03,95.19999999999972,93.69999999999972,92.19999999999972,control
USDJPY,1,2024-12-19,2025-01-17,-109.00000000000034,-110.50000000000034,-112.00000000000034,control
EURUSD,1,2025-01-17,2025-01-20,142.5999999999994,141.0999999999994,139.5999999999994,control
USDJPY,1,2025-01-20,2025-01-21,-10.099999999999909,-11.599999999999909,-13.099999999999909,control
GBPUSD,-1,2025-01-03,2025-01-27,-77.0000000000004,-78.5000000000004,-80.0000000000004,control
EURUSD,1,2025-01-21,2025-02-06,-42.399999999997995,-43.899999999997995,-45.399999999997995,control
GBPUSD,1,2025-02-06,2025-03-06,442.2999999999999,440.7999999999999,439.2999999999999,control
EURUSD,1,2025-03-06,2025-04-03,270.50000000000017,269.00000000000017,267.50000000000017,control
GBPUSD,1,2025-04-03,2025-04-04,-199.00000000000028,-200.50000000000028,-202.00000000000028,control
USDJPY,-1,2025-01-27,2025-04-08,827.800000000002,826.300000000002,824.800000000002,control
GBPUSD,-1,2025-04-08,2025-04-11,-318.4000000000009,-319.9000000000009,-321.4000000000009,control
EURUSD,1,2025-04-04,2025-05-06,403.10000000000065,401.60000000000065,400.10000000000065,control
USDJPY,-1,2025-04-11,2025-05-09,-191.59999999999968,-193.09999999999968,-194.59999999999968,control
GBPUSD,1,2025-05-06,2025-05-13,-59.40000000000056,-60.90000000000056,-62.40000000000056,control
USDJPY,1,2025-05-13,2025-05-22,-347.5999999999999,-349.0999999999999,-350.5999999999999,control
GBPUSD,1,2025-05-22,2025-05-23,120.89999999999934,119.39999999999934,117.89999999999934,control
EURUSD,-1,2025-05-09,2025-05-26,-134.4999999999996,-135.9999999999996,-137.4999999999996,control
USDJPY,1,2025-05-23,2025-05-26,25.29999999999859,23.79999999999859,22.29999999999859,control
USDJPY,-1,2025-05-26,2025-05-27,-149.0000000000009,-150.5000000000009,-152.0000000000009,control
GBPUSD,1,2025-05-26,2025-05-28,-94.79999999999933,-96.29999999999933,-97.79999999999933,control
EURUSD,-1,2025-05-27,2025-05-30,-18.700000000000383,-20.200000000000383,-21.700000000000383,control
USDJPY,1,2025-05-28,2025-05-30,-78.39999999999918,-79.89999999999918,-81.39999999999918,control
USDJPY,-1,2025-05-30,2025-06-04,129.4000000000011,127.90000000000111,126.40000000000111,control
EURUSD,-1,2025-06-04,2025-06-05,-30.600000000000627,-32.10000000000063,-33.60000000000063,control
GBPUSD,1,2025-05-30,2025-06-10,43.69999999999763,42.19999999999763,40.69999999999763,control
USDJPY,-1,2025-06-05,2025-06-18,-160.0999999999999,-161.5999999999999,-163.0999999999999,control
EURUSD,1,2025-06-10,2025-06-23,153.0000000000009,151.5000000000009,150.0000000000009,control
GBPUSD,-1,2025-06-18,2025-06-25,-242.6000000000017,-244.1000000000017,-245.6000000000017,control
USDJPY,1,2025-06-23,2025-06-25,-91.20000000000061,-92.70000000000061,-94.20000000000061,control
USDJPY,-1,2025-06-25,2025-07-03,28.10000000000059,26.60000000000059,25.10000000000059,control
GBPUSD,-1,2025-07-03,2025-07-07,55.300000000000345,53.800000000000345,52.300000000000345,control
USDJPY,-1,2025-07-07,2025-07-08,-54.80000000000018,-56.30000000000018,-57.80000000000018,control
EURUSD,1,2025-06-25,2025-07-11,30.399999999999316,28.899999999999316,27.399999999999316,control
USDJPY,1,2025-07-11,2025-07-22,-83.9999999999975,-85.4999999999975,-86.9999999999975,control
EURUSD,1,2025-07-22,2025-07-25,-12.900000000000134,-14.400000000000134,-15.900000000000134,control
GBPUSD,-1,2025-07-08,2025-07-31,378.40000000000094,376.90000000000094,375.40000000000094,control
EURUSD,-1,2025-07-31,2025-08-01,-173.70000000000107,-175.20000000000107,-176.70000000000107,control
GBPUSD,-1,2025-08-01,2025-08-11,-152.09999999999945,-153.59999999999945,-155.09999999999945,control
USDJPY,1,2025-07-25,2025-08-13,-27.299999999999613,-28.799999999999613,-30.299999999999613,control
EURUSD,-1,2025-08-11,2025-08-13,-88.79999999999998,-90.29999999999998,-91.79999999999998,control
GBPUSD,1,2025-08-13,2025-08-19,-84.99999999999952,-86.49999999999952,-87.99999999999952,control
USDJPY,-1,2025-08-13,2025-08-19,-28.700000000000614,-30.200000000000614,-31.700000000000614,control
USDJPY,1,2025-08-19,2025-08-25,7.699999999999818,6.199999999999818,4.699999999999818,control
EURUSD,-1,2025-08-19,2025-08-25,27.400000000001867,25.900000000001867,24.400000000001867,control
GBPUSD,1,2025-08-25,2025-08-28,59.59999999999965,58.09999999999965,56.59999999999965,control
EURUSD,1,2025-08-28,2025-09-01,29.399999999999427,27.899999999999427,26.399999999999427,control
USDJPY,-1,2025-08-25,2025-09-03,-35.80000000000041,-37.30000000000041,-38.80000000000041,control
GBPUSD,1,2025-09-01,2025-09-03,-99.59999999999968,-101.09999999999968,-102.59999999999968,control
GBPUSD,1,2025-09-04,2025-09-05,67.60000000000099,66.10000000000099,64.60000000000099,control
EURUSD,-1,2025-09-04,2025-09-08,-112.40000000000138,-113.90000000000138,-115.40000000000138,control
USDJPY,1,2025-09-05,2025-09-08,15.299999999999159,13.799999999999159,12.299999999999159,control
EURUSD,1,2025-09-08,2025-09-11,-27.000000000001467,-28.500000000001467,-30.000000000001467,control
USDJPY,-1,2025-09-08,2025-09-11,30.099999999998772,28.599999999998772,27.099999999998772,control
USDJPY,1,2025-09-11,2025-09-12,41.499999999999204,39.999999999999204,38.499999999999204,control
GBPUSD,-1,2025-09-11,2025-09-12,20.400000000000418,18.900000000000418,17.400000000000418,control
EURUSD,1,2025-09-12,2025-09-15,26.500000000000412,25.000000000000412,23.500000000000412,control
USDJPY,-1,2025-09-12,2025-09-15,23.30000000000041,21.80000000000041,20.30000000000041,control
USDJPY,1,2025-09-15,2025-09-16,-95.19999999999982,-96.69999999999982,-98.19999999999982,control
GBPUSD,-1,2025-09-15,2025-09-16,-45.999999999999375,-47.499999999999375,-48.999999999999375,control
EURUSD,1,2025-09-16,2025-09-22,-64.90000000000107,-66.40000000000107,-67.90000000000107,control
USDJPY,-1,2025-09-16,2025-09-22,-127.89999999999964,-129.39999999999964,-130.89999999999964,control
USDJPY,1,2025-09-22,2025-09-23,-7.900000000000773,-9.400000000000773,-10.900000000000773,control
GBPUSD,-1,2025-09-22,2025-09-23,-12.099999999999334,-13.599999999999334,-15.099999999999334,control
EURUSD,1,2025-09-23,2025-09-25,-149.60000000000085,-151.10000000000085,-152.60000000000085,control
USDJPY,-1,2025-09-23,2025-09-25,-214.00000000000148,-215.50000000000148,-217.00000000000148,control
USDJPY,1,2025-09-25,2025-10-01,-271.7000000000013,-273.2000000000013,-274.7000000000013,control
GBPUSD,-1,2025-09-25,2025-10-01,-133.79999999999947,-135.29999999999947,-136.79999999999947,control
USDJPY,-1,2025-10-01,2025-10-06,-328.49999999999966,-329.99999999999966,-331.49999999999966,control
EURUSD,1,2025-10-01,2025-10-07,-73.40000000000124,-74.90000000000124,-76.40000000000124,control
GBPUSD,-1,2025-10-06,2025-10-20,80.70000000000022,79.20000000000022,77.70000000000022,control
EURUSD,-1,2025-10-20,2025-10-27,-4.300000000001525,-5.800000000001525,-7.300000000001525,control
GBPUSD,-1,2025-10-27,2025-11-27,97.89999999999965,96.39999999999965,94.89999999999965,control
EURUSD,-1,2025-11-27,2025-12-02,-29.200000000000337,-30.700000000000337,-32.20000000000034,control
USDJPY,1,2025-10-07,2025-12-03,333.29999999999984,331.79999999999984,330.29999999999984,control
GBPUSD,-1,2025-12-02,2025-12-03,-140.10000000000076,-141.60000000000076,-143.10000000000076,control
USDJPY,-1,2025-12-04,2025-12-05,-22.20000000000084,-23.70000000000084,-25.20000000000084,control
GBPUSD,1,2025-12-04,2025-12-09,-29.69999999999917,-31.19999999999917,-32.69999999999917,control
EURUSD,-1,2025-12-05,2025-12-11,-95.70000000000078,-97.20000000000078,-98.70000000000078,control
USDJPY,1,2025-12-09,2025-12-11,-132.30000000000075,-133.80000000000075,-135.30000000000075,control
GBPUSD,1,2025-12-11,2026-01-05,155.40000000000109,153.90000000000109,152.40000000000109,control
USDJPY,-1,2025-12-11,2026-01-05,-83.60000000000127,-85.10000000000127,-86.60000000000127,control
USDJPY,1,2026-01-05,2026-01-06,26.599999999999113,25.099999999999113,23.599999999999113,control
EURUSD,-1,2026-01-05,2026-01-09,84.40000000000002,82.90000000000002,81.40000000000002,control
GBPUSD,1,2026-01-06,2026-01-12,-37.00000000000036,-38.50000000000036,-40.00000000000036,control
USDJPY,-1,2026-01-09,2026-01-12,-24.099999999998545,-25.599999999998545,-27.099999999998545,control
USDJPY,1,2026-01-12,2026-01-21,12.300000000001887,10.800000000001887,9.300000000001887,control
GBPUSD,1,2026-01-21,2026-01-22,70.5,69.0,67.5,control
EURUSD,-1,2026-01-12,2026-01-26,-213.9000000000002,-215.4000000000002,-216.9000000000002,control
USDJPY,1,2026-01-22,2026-01-26,-421.8999999999994,-423.3999999999994,-424.8999999999994,control
GBPUSD,1,2026-01-26,2026-02-06,-67.50000000000034,-69.00000000000034,-70.50000000000034,control
EURUSD,1,2026-02-06,2026-02-09,98.19999999999939,96.69999999999939,95.19999999999939,control
GBPUSD,1,2026-02-09,2026-02-10,-53.000000000000824,-54.500000000000824,-56.000000000000824,control
USDJPY,-1,2026-01-26,2026-02-23,-45.300000000000296,-46.800000000000296,-48.300000000000296,control
EURUSD,1,2026-02-10,2026-02-24,-122.80000000000068,-124.30000000000068,-125.80000000000068,control
GBPUSD,-1,2026-02-23,2026-03-06,75.60000000000011,74.10000000000011,72.60000000000011,control
EURUSD,-1,2026-03-06,2026-04-01,27.700000000001612,26.200000000001612,24.700000000001612,control
USDJPY,1,2026-02-24,2026-04-09,306.9000000000017,305.4000000000017,303.9000000000017,control
GBPUSD,-1,2026-04-01,2026-04-09,-127.59999999999881,-129.09999999999883,-130.59999999999883,control
USDJPY,-1,2026-04-09,2026-04-17,32.500000000001705,31.000000000001705,29.500000000001705,control
GBPUSD,-1,2026-04-17,2026-04-20,-17.100000000001003,-18.600000000001003,-20.100000000001003,control
EURUSD,1,2026-04-09,2026-04-27,21.499999999998742,19.999999999998742,18.499999999998742,control
USDJPY,-1,2026-04-20,2026-04-30,219.39999999999884,217.89999999999884,216.39999999999884,control
EURUSD,-1,2026-04-30,2026-05-01,12.699999999998823,11.199999999998823,9.699999999998823,control
USDJPY,-1,2026-05-01,2026-05-14,-134.10000000000082,-135.60000000000082,-137.10000000000082,control
GBPUSD,1,2026-04-27,2026-05-15,-207.89999999999864,-209.39999999999864,-210.89999999999864,control
EURUSD,-1,2026-05-14,2026-05-18,13.399999999998968,11.899999999998968,10.399999999998968,control
GBPUSD,-1,2026-05-18,2026-05-19,38.79999999999883,37.29999999999883,35.79999999999883,control
USDJPY,1,2026-05-15,2026-05-22,42.900000000000205,41.400000000000205,39.900000000000205,control
GBPUSD,1,2026-05-22,2026-05-25,73.79999999999941,72.29999999999941,70.79999999999941,control
USDJPY,1,2026-05-25,2026-05-26,36.89999999999998,35.39999999999998,33.89999999999998,control
GBPUSD,1,2026-05-26,2026-05-27,-19.599999999999618,-21.099999999999618,-22.599999999999618,control
EURUSD,-1,2026-05-19,2026-05-28,-43.30000000000167,-44.80000000000167,-46.30000000000167,control
USDJPY,1,2026-05-27,2026-05-28,-27.599999999998204,-29.099999999998204,-30.599999999998204,control
GBPUSD,-1,2026-05-29,2026-06-05,113.29999999999839,111.79999999999839,110.29999999999839,control
EURUSD,-1,2026-06-05,2026-06-19,54.89999999999995,53.39999999999995,51.89999999999995,control
GBPUSD,-1,2026-06-19,2026-06-24,67.90000000000073,66.40000000000073,64.90000000000073,control
USDJPY,1,2026-05-29,2026-06-30,327.200000000002,325.700000000002,324.200000000002,control
EURUSD,-1,2026-06-24,2026-06-30,-63.299999999999464,-64.79999999999947,-66.29999999999947,control
