arm,date,window,direction,entry,exit,reason,r_pips,gross_r,net_r_x1,net_r_x1_5,net_r_x2
book_sl,2019-01-04,07-11,-1,1.13928,1.14038,WINDOW_END,29.6,-0.3722,-0.4229,-0.4483,-0.4737
book_sl,2019-01-04,13-17,1,1.14053,1.13764,SL,28.9,-1.0000,-1.0519,-1.0779,-1.1038
book_sl,2019-01-07,07-11,-1,1.14162,1.14432,SL,27.0,-1.0000,-1.0555,-1.0832,-1.1110
book_sl,2019-01-07,13-17,1,1.14390,1.14669,WINDOW_END,27.8,1.0048,0.9508,0.9238,0.8968
book_sl,2019-01-08,07-11,-1,1.14454,1.14452,WINDOW_END,24.9,0.0080,-0.0523,-0.0825,-0.1127
book_sl,2019-01-08,13-17,1,1.14492,1.14429,WINDOW_END,30.6,-0.2059,-0.2549,-0.2794,-0.3039
book_sl,2019-01-09,07-11,-1,1.14586,1.14522,WINDOW_END,23.8,0.2691,0.2061,0.1745,0.1430
book_sl,2019-01-09,13-17,1,1.14505,1.15239,WINDOW_END,27.4,2.6816,2.6268,2.5994,2.5720
book_sl,2019-01-10,07-11,-1,1.15521,1.15275,WINDOW_END,29.2,0.8428,0.7915,0.7658,0.7401
book_sl,2019-01-10,13-17,1,1.15338,1.15164,WINDOW_END,31.3,-0.5555,-0.6034,-0.6274,-0.6513
book_sl,2019-01-11,07-11,-1,1.15223,1.15343,WINDOW_END,25.3,-0.4750,-0.5344,-0.5640,-0.5937
book_sl,2019-01-11,13-17,1,1.15275,1.15002,SL,27.3,-1.0000,-1.0550,-1.0824,-1.1099
book_sl,2019-01-14,07-11,-1,1.14739,1.14614,WINDOW_END,24.2,0.5161,0.4542,0.4232,0.3923
book_sl,2019-01-14,13-17,1,1.14677,1.14787,WINDOW_END,29.1,0.3779,0.3264,0.3006,0.2749
book_sl,2019-01-15,07-11,-1,1.14755,1.14290,WINDOW_END,20.6,2.2549,2.1821,2.1458,2.1094
book_sl,2019-01-15,13-17,1,1.14294,1.14014,SL,28.0,-1.0000,-1.0536,-1.0804,-1.1073
book_sl,2019-01-16,07-11,-1,1.13973,1.13995,WINDOW_END,27.7,-0.0793,-0.1333,-0.1604,-0.1874
book_sl,2019-01-16,13-17,1,1.13862,1.14071,WINDOW_END,32.0,0.6536,0.6067,0.5833,0.5598
book_sl,2019-01-17,07-11,-1,1.13868,1.13996,WINDOW_END,20.6,-0.6212,-0.6940,-0.7304,-0.7668
book_sl,2019-01-17,13-17,1,1.14008,1.13784,SL,22.4,-1.0000,-1.0671,-1.1007,-1.1342
book_sl,2019-01-18,07-11,-1,1.13949,1.14062,WINDOW_END,18.9,-0.5993,-0.6788,-0.7186,-0.7584
book_sl,2019-01-18,13-17,1,1.14023,1.13834,SL,18.9,-1.0000,-1.0792,-1.1188,-1.1584
book_sl,2019-01-21,07-11,-1,1.13791,1.13767,WINDOW_END,16.6,0.1444,0.0542,0.0090,-0.0361
book_sl,2019-01-21,13-17,1,1.13674,1.13693,WINDOW_END,18.8,0.1010,0.0213,-0.0186,-0.0584
book_sl,2019-01-22,07-11,-1,1.13536,1.13621,WINDOW_END,14.3,-0.5952,-0.7002,-0.7527,-0.8052
book_sl,2019-01-22,13-17,1,1.13543,1.13385,SL,15.8,-1.0000,-1.0948,-1.1422,-1.1896
book_sl,2019-01-23,07-11,-1,1.13710,1.13574,WINDOW_END,14.6,0.9338,0.8308,0.7793,0.7278
book_sl,2019-01-23,13-17,1,1.13655,1.13892,WINDOW_END,16.3,1.4558,1.3636,1.3176,1.2715
book_sl,2019-01-24,07-11,-1,1.13799,1.13433,WINDOW_END,15.8,2.3220,2.2269,2.1793,2.1317
book_sl,2019-01-24,13-17,1,1.13395,1.13143,SL,25.2,-1.0000,-1.0596,-1.0894,-1.1192
book_sl,2019-01-25,07-11,-1,1.13241,1.13378,WINDOW_END,27.9,-0.4918,-0.5457,-0.5726,-0.5995
book_sl,2019-01-25,13-17,1,1.13414,1.14057,WINDOW_END,26.6,2.4168,2.3604,2.3322,2.3040
book_sl,2019-01-28,07-11,-1,1.14081,1.14138,WINDOW_END,23.4,-0.2432,-0.3072,-0.3392,-0.3712
book_sl,2019-01-28,13-17,1,1.14115,1.14367,WINDOW_END,24.1,1.0461,0.9839,0.9527,0.9216
book_sl,2019-01-29,07-11,-1,1.14341,1.14400,WINDOW_END,17.1,-0.3454,-0.4332,-0.4771,-0.5210
book_sl,2019-01-29,13-17,1,1.14242,1.14239,WINDOW_END,19.7,-0.0152,-0.0914,-0.1295,-0.1676
book_sl,2019-01-30,07-11,-1,1.14347,1.14286,WINDOW_END,20.2,0.3015,0.2274,0.1903,0.1532
book_sl,2019-01-30,13-17,1,1.14304,1.14093,SL,21.1,-1.0000,-1.0712,-1.1068,-1.1424
book_sl,2019-01-31,07-11,-1,1.14999,1.14763,WINDOW_END,24.6,0.9607,0.8997,0.8692,0.8386
book_sl,2019-01-31,13-17,1,1.14921,1.14654,SL,26.7,-1.0000,-1.0563,-1.0844,-1.1125
book_sl,2019-02-01,07-11,-1,1.14417,1.14618,SL,20.1,-1.0000,-1.0748,-1.1122,-1.1496
book_sl,2019-02-01,13-17,1,1.14683,1.14478,SL,20.5,-1.0000,-1.0733,-1.1100,-1.1466
book_sl,2019-02-04,07-11,-1,1.14438,1.14462,WINDOW_END,17.9,-0.1339,-0.2176,-0.2594,-0.3013
book_sl,2019-02-04,13-17,1,1.14469,1.14282,SL,18.7,-1.0000,-1.0804,-1.1206,-1.1608
book_sl,2019-02-05,07-11,-1,1.14323,1.14169,WINDOW_END,14.2,1.0875,0.9816,0.9286,0.8757
book_sl,2019-02-05,13-17,1,1.14200,1.14034,SL,16.6,-1.0000,-1.0901,-1.1352,-1.1802
book_sl,2019-02-06,07-11,-1,1.13896,1.13963,WINDOW_END,16.4,-0.4076,-0.4988,-0.5445,-0.5901
book_sl,2019-02-06,13-17,1,1.13914,1.13793,WINDOW_END,18.8,-0.6445,-0.7244,-0.7643,-0.8043
book_sl,2019-02-07,07-11,-1,1.13657,1.13362,WINDOW_END,13.9,2.1296,2.0213,1.9671,1.9130
book_sl,2019-02-07,13-17,1,1.13439,1.13559,WINDOW_END,18.9,0.6334,0.5542,0.5146,0.4751
book_sl,2019-02-08,07-11,-1,1.13379,1.13375,WINDOW_END,14.8,0.0271,-0.0745,-0.1253,-0.1761
book_sl,2019-02-08,13-17,1,1.13470,1.13294,SL,17.6,-1.0000,-1.0850,-1.1275,-1.1700
book_sl,2019-02-11,07-11,-1,1.13268,1.13037,WINDOW_END,13.9,1.6677,1.5594,1.5053,1.4511
book_sl,2019-02-11,13-17,1,1.13120,1.12939,SL,18.1,-1.0000,-1.0827,-1.1241,-1.1655
book_sl,2019-02-12,07-11,-1,1.12837,1.12858,WINDOW_END,16.0,-0.1311,-0.2248,-0.2716,-0.3185
book_sl,2019-02-12,13-17,1,1.12889,1.13152,WINDOW_END,21.7,1.2112,1.1422,1.1076,1.0731
book_sl,2019-02-13,07-11,-1,1.13319,1.13165,WINDOW_END,18.3,0.8413,0.7594,0.7184,0.6774
book_sl,2019-02-13,13-17,1,1.13052,1.12815,SL,23.7,-1.0000,-1.0634,-1.0951,-1.1268
book_sl,2019-02-14,07-11,-1,1.12771,1.12713,WINDOW_END,19.8,0.2934,0.2175,0.1796,0.1416
book_sl,2019-02-14,13-17,1,1.12653,1.12835,WINDOW_END,26.6,0.6852,0.6287,0.6005,0.5722
book_sl,2019-02-15,07-11,-1,1.12888,1.12740,WINDOW_END,19.2,0.7691,0.6911,0.6522,0.6132
book_sl,2019-02-15,13-17,1,1.12625,1.12401,SL,22.4,-1.0000,-1.0670,-1.1005,-1.1340
book_sl,2019-02-18,07-11,-1,1.13078,1.13276,WINDOW_END,22.1,-0.8945,-0.9622,-0.9961,-1.0300
book_sl,2019-02-18,13-17,1,1.13304,1.13072,SL,23.2,-1.0000,-1.0648,-1.0971,-1.1295
book_sl,2019-02-19,07-11,-1,1.12955,1.13117,SL,16.2,-1.0000,-1.0924,-1.1386,-1.1848
book_sl,2019-02-19,13-17,1,1.12869,1.13277,WINDOW_END,25.5,1.5977,1.5390,1.5096,1.4803
book_sl,2019-02-20,07-11,-1,1.13334,1.13549,SL,21.5,-1.0000,-1.0696,-1.1045,-1.1393
book_sl,2019-02-20,13-17,1,1.13393,1.13678,WINDOW_END,24.8,1.1479,1.0875,1.0573,1.0271
book_sl,2019-02-21,07-11,-1,1.13299,1.13531,SL,23.2,-1.0000,-1.0648,-1.0972,-1.1295
book_sl,2019-02-21,13-17,1,1.13515,1.13378,WINDOW_END,29.0,-0.4729,-0.5247,-0.5506,-0.5765
book_sl,2019-02-22,07-11,-1,1.13427,1.13412,WINDOW_END,20.2,0.0741,-0.0000,-0.0370,-0.0741
book_sl,2019-02-22,13-17,1,1.13265,1.13402,WINDOW_END,20.1,0.6829,0.6081,0.5707,0.5333
book_sl,2019-02-25,07-11,-1,1.13479,1.13662,SL,18.3,-1.0000,-1.0822,-1.1233,-1.1644
book_sl,2019-02-25,13-17,1,1.13570,1.13442,WINDOW_END,20.1,-0.6358,-0.7103,-0.7475,-0.7848
book_sl,2019-02-26,07-11,-1,1.13493,1.13674,SL,18.1,-1.0000,-1.0831,-1.1246,-1.1661
book_sl,2019-02-26,13-17,1,1.13637,1.13728,WINDOW_END,19.1,0.4765,0.3980,0.3587,0.3194
book_sl,2019-02-27,07-11,-1,1.13748,1.13927,SL,17.9,-1.0000,-1.0840,-1.1260,-1.1680
book_sl,2019-02-27,13-17,1,1.13829,1.13626,SL,20.3,-1.0000,-1.0739,-1.1108,-1.1477
book_sl,2019-02-28,07-11,-1,1.13715,1.13878,SL,16.3,-1.0000,-1.0920,-1.1379,-1.1839
book_sl,2019-02-28,13-17,1,1.14098,1.13889,SL,20.9,-1.0000,-1.0716,-1.1075,-1.1433
book_sl,2019-03-01,07-11,-1,1.13615,1.13745,WINDOW_END,19.1,-0.6818,-0.7605,-0.7998,-0.8392
book_sl,2019-03-01,13-17,1,1.13780,1.13746,WINDOW_END,22.5,-0.1510,-0.2176,-0.2509,-0.2842
book_sl,2019-03-04,07-11,-1,1.13654,1.13372,WINDOW_END,18.5,1.5212,1.4403,1.3999,1.3594
book_sl,2019-03-04,13-17,1,1.13337,1.13123,SL,21.4,-1.0000,-1.0702,-1.1053,-1.1404
book_sl,2019-03-05,07-11,-1,1.13231,1.13239,WINDOW_END,17.2,-0.0466,-0.1341,-0.1778,-0.2215
book_sl,2019-03-05,13-17,1,1.13234,1.13029,SL,20.5,-1.0000,-1.0730,-1.1095,-1.1460
book_sl,2019-03-06,07-11,-1,1.13019,1.13028,WINDOW_END,19.4,-0.0465,-0.1240,-0.1627,-0.2014
book_sl,2019-03-06,13-17,1,1.13023,1.13179,WINDOW_END,17.6,0.8887,0.8033,0.7605,0.7178
book_sl,2019-03-07,07-11,-1,1.13019,1.13170,SL,15.1,-1.0000,-1.0996,-1.1494,-1.1992
book_sl,2019-03-07,13-17,1,1.12882,1.12679,SL,20.3,-1.0000,-1.0741,-1.1111,-1.1481
book_sl,2019-03-08,07-11,-1,1.12065,1.12178,WINDOW_END,24.0,-0.4708,-0.5333,-0.5645,-0.5958
book_sl,2019-03-08,13-17,1,1.12211,1.12424,WINDOW_END,22.9,0.9305,0.8649,0.8322,0.7994
book_sl,2019-03-11,07-11,-1,1.12368,1.12526,SL,15.8,-1.0000,-1.0948,-1.1422,-1.1896
book_sl,2019-03-11,13-17,1,1.12363,1.12330,WINDOW_END,19.7,-0.1672,-0.2431,-0.2811,-0.3191
book_sl,2019-03-12,07-11,-1,1.12578,1.12773,SL,19.5,-1.0000,-1.0767,-1.1151,-1.1535
book_sl,2019-03-12,13-17,1,1.12811,1.12931,WINDOW_END,26.9,0.4467,0.3908,0.3629,0.3350
book_sl,2019-03-13,07-11,-1,1.12863,1.12925,WINDOW_END,18.1,-0.3434,-0.4265,-0.4680,-0.5095
book_sl,2019-03-13,13-17,1,1.12932,1.13050,WINDOW_END,21.0,0.5615,0.4902,0.4545,0.4188
book_sl,2019-03-14,07-11,-1,1.13173,1.13060,WINDOW_END,19.3,0.5850,0.5074,0.4686,0.4297
book_sl,2019-03-14,13-17,1,1.13008,1.12991,WINDOW_END,22.5,-0.0756,-0.1423,-0.1756,-0.2090
book_sl,2019-03-15,07-11,-1,1.13186,1.13187,WINDOW_END,16.4,-0.0061,-0.0973,-0.1429,-0.1885
book_sl,2019-03-15,13-17,1,1.13031,1.13172,WINDOW_END,18.5,0.7628,0.6817,0.6411,0.6005
book_sl,2019-03-18,07-11,-1,1.13421,1.13518,WINDOW_END,18.0,-0.5398,-0.6233,-0.6650,-0.7067
book_sl,2019-03-18,13-17,1,1.13457,1.13273,SL,18.4,-1.0000,-1.0816,-1.1225,-1.1633
book_sl,2019-03-19,07-11,-1,1.13489,1.13545,WINDOW_END,14.5,-0.3852,-0.4883,-0.5399,-0.5915
book_sl,2019-03-19,13-17,1,1.13518,1.13491,WINDOW_END,16.7,-0.1620,-0.2520,-0.2970,-0.3420
book_sl,2019-03-20,07-11,-1,1.13466,1.13502,WINDOW_END,13.9,-0.2581,-0.3656,-0.4194,-0.4732
book_sl,2019-03-20,13-17,1,1.13541,1.13494,WINDOW_END,16.8,-0.2794,-0.3686,-0.4131,-0.4577
book_sl,2019-03-21,07-11,-1,1.14232,1.13880,WINDOW_END,24.6,1.4324,1.3714,1.3409,1.3103
book_sl,2019-03-21,13-17,1,1.13851,1.13582,SL,26.9,-1.0000,-1.0558,-1.0836,-1.1115
book_sl,2019-03-22,07-11,-1,1.13792,1.13087,WINDOW_END,20.6,3.4189,3.3461,3.3098,3.2734
book_sl,2019-03-22,13-17,1,1.13051,1.12837,WINDOW_END,35.1,-0.6099,-0.6527,-0.6741,-0.6955
book_sl,2019-03-25,07-11,-1,1.13028,1.13122,WINDOW_END,22.1,-0.4254,-0.4933,-0.5272,-0.5612
book_sl,2019-03-25,13-17,1,1.13181,1.13112,WINDOW_END,24.0,-0.2871,-0.3495,-0.3807,-0.4119
book_sl,2019-03-26,07-11,-1,1.13072,1.13237,SL,16.5,-1.0000,-1.0909,-1.1364,-1.1818
book_sl,2019-03-26,13-17,1,1.12874,1.12879,WINDOW_END,22.0,0.0227,-0.0455,-0.0796,-0.1137
book_sl,2019-03-27,07-11,-1,1.12655,1.12852,SL,19.7,-1.0000,-1.0762,-1.1142,-1.1523
book_sl,2019-03-27,13-17,1,1.12710,1.12458,SL,25.2,-1.0000,-1.0595,-1.0892,-1.1190
book_sl,2019-03-28,07-11,-1,1.12559,1.12512,WINDOW_END,20.2,0.2332,0.1588,0.1216,0.0844
book_sl,2019-03-28,13-17,1,1.12210,1.12269,WINDOW_END,25.4,0.2324,0.1733,0.1438,0.1142
book_sl,2019-03-29,07-11,-1,1.12342,1.12227,WINDOW_END,19.6,0.5873,0.5107,0.4724,0.4341
book_sl,2019-03-29,13-17,1,1.12314,1.12248,WINDOW_END,24.1,-0.2744,-0.3368,-0.3680,-0.3991
book_sl,2019-04-01,07-11,-1,1.12332,1.12310,WINDOW_END,18.0,0.1222,0.0389,-0.0028,-0.0445
book_sl,2019-04-01,13-17,1,1.12344,1.12131,SL,21.3,-1.0000,-1.0704,-1.1056,-1.1408
book_sl,2019-04-02,07-11,-1,1.12003,1.11998,WINDOW_END,17.1,0.0292,-0.0583,-0.1021,-0.1458
book_sl,2019-04-02,13-17,1,1.12052,1.11867,SL,18.5,-1.0000,-1.0812,-1.1219,-1.1625
book_sl,2019-04-03,07-11,-1,1.12228,1.12403,SL,17.5,-1.0000,-1.0855,-1.1283,-1.1710
book_sl,2019-04-03,13-17,1,1.12339,1.12439,WINDOW_END,21.3,0.4692,0.3988,0.3636,0.3285
book_sl,2019-04-04,07-11,-1,1.12385,1.12276,WINDOW_END,16.1,0.6759,0.5829,0.5364,0.4899
book_sl,2019-04-04,13-17,1,1.12171,1.12187,WINDOW_END,18.2,0.0877,0.0055,-0.0356,-0.0768
book_sl,2019-04-05,07-11,-1,1.12317,1.12282,WINDOW_END,13.3,0.2639,0.1508,0.0943,0.0377
book_sl,2019-04-05,13-17,1,1.12357,1.12191,SL,16.6,-1.0000,-1.0905,-1.1357,-1.1810
book_sl,2019-04-08,07-11,-1,1.12264,1.12405,SL,14.1,-1.0000,-1.1064,-1.1597,-1.2129
book_sl,2019-04-08,13-17,1,1.12608,1.12669,WINDOW_END,17.5,0.3478,0.2623,0.2195,0.1767
book_sl,2019-04-09,07-11,-1,1.12616,1.12756,SL,14.0,-1.0000,-1.1072,-1.1608,-1.2144
book_sl,2019-04-09,13-17,1,1.12788,1.12698,WINDOW_END,17.4,-0.5178,-0.6041,-0.6473,-0.6904
book_sl,2019-04-10,07-11,-1,1.12711,1.12748,WINDOW_END,14.2,-0.2606,-0.3663,-0.4192,-0.4720
book_sl,2019-04-10,13-17,1,1.12558,1.12363,SL,19.5,-1.0000,-1.0769,-1.1154,-1.1539
book_sl,2019-04-11,07-11,-1,1.12781,1.12833,WINDOW_END,15.6,-0.3338,-0.4301,-0.4782,-0.5263
book_sl,2019-04-11,13-17,1,1.12596,1.12579,WINDOW_END,18.8,-0.0902,-0.1698,-0.2096,-0.2494
book_sl,2019-04-12,07-11,-1,1.12837,1.13019,SL,18.2,-1.0000,-1.0824,-1.1236,-1.1648
book_sl,2019-04-12,13-17,1,1.13200,1.12980,SL,22.0,-1.0000,-1.0681,-1.1021,-1.1361
book_sl,2019-04-15,07-11,-1,1.13114,1.13091,WINDOW_END,15.7,0.1468,0.0511,0.0032,-0.0447
book_sl,2019-04-15,13-17,1,1.13129,1.13062,WINDOW_END,15.9,-0.4208,-0.5150,-0.5621,-0.6092
book_sl,2019-04-16,07-11,-1,1.13075,1.13001,WINDOW_END,13.6,0.5450,0.4345,0.3793,0.3241
book_sl,2019-04-16,13-17,1,1.12966,1.12836,WINDOW_END,20.7,-0.6279,-0.7004,-0.7366,-0.7728
book_sl,2019-04-17,07-11,-1,1.13060,1.13226,SL,16.6,-1.0000,-1.0903,-1.1355,-1.1806
book_sl,2019-04-17,13-17,1,1.13032,1.12959,WINDOW_END,18.6,-0.3924,-0.4730,-0.5133,-0.5536
book_sl,2019-04-18,07-11,-1,1.13009,1.12537,WINDOW_END,13.7,3.4338,3.3247,3.2701,3.2156
book_sl,2019-04-18,13-17,1,1.12399,1.12294,WINDOW_END,21.3,-0.4934,-0.5639,-0.5992,-0.6344
book_sl,2019-04-19,07-11,-1,1.12418,1.12462,WINDOW_END,13.5,-0.3252,-0.4361,-0.4915,-0.5469
book_sl,2019-04-19,13-17,1,1.12437,1.12444,WINDOW_END,11.0,0.0636,-0.0726,-0.1407,-0.2088
book_sl,2019-04-22,07-11,-1,1.12429,1.12492,WINDOW_END,9.3,-0.6758,-0.8367,-0.9172,-0.9976
book_sl,2019-04-22,13-17,1,1.12487,1.12578,WINDOW_END,9.6,0.9516,0.7947,0.7163,0.6379
book_sl,2019-04-23,07-11,-1,1.12474,1.12576,SL,10.2,-1.0000,-1.1474,-1.2210,-1.2947
book_sl,2019-04-23,13-17,1,1.12174,1.12003,SL,17.1,-1.0000,-1.0880,-1.1319,-1.1759
book_sl,2019-04-24,07-11,-1,1.12076,1.12086,WINDOW_END,15.7,-0.0636,-0.1590,-0.2067,-0.2544
book_sl,2019-04-24,13-17,1,1.12029,1.11837,SL,19.2,-1.0000,-1.0783,-1.1174,-1.1566
book_sl,2019-04-25,07-11,-1,1.11544,1.11322,WINDOW_END,20.9,1.0608,0.9891,0.9533,0.9175
book_sl,2019-04-25,13-17,1,1.11303,1.11361,WINDOW_END,24.1,0.2409,0.1786,0.1474,0.1163
book_sl,2019-04-26,07-11,-1,1.11440,1.11365,WINDOW_END,18.9,0.3960,0.3168,0.2772,0.2376
book_sl,2019-04-26,13-17,1,1.11476,1.11629,WINDOW_END,24.2,0.6327,0.5707,0.5397,0.5087
book_sl,2019-04-29,07-11,-1,1.11590,1.11526,WINDOW_END,17.3,0.3709,0.2839,0.2405,0.1970
book_sl,2019-04-29,13-17,1,1.11549,1.11807,WINDOW_END,18.2,1.4165,1.3342,1.2930,1.2518
book_sl,2019-04-30,07-11,-1,1.11821,1.11978,SL,15.7,-1.0000,-1.0956,-1.1434,-1.1912
book_sl,2019-04-30,13-17,1,1.12190,1.11997,SL,19.3,-1.0000,-1.0777,-1.1166,-1.1554
book_sl,2019-05-01,07-11,-1,1.12160,1.12297,SL,13.7,-1.0000,-1.1092,-1.1637,-1.2183
book_sl,2019-05-01,13-17,1,1.12240,1.12419,WINDOW_END,16.1,1.1127,1.0195,0.9729,0.9262
book_sl,2019-05-02,07-11,-1,1.11925,1.12116,SL,19.1,-1.0000,-1.0784,-1.1177,-1.1569
book_sl,2019-05-02,13-17,1,1.11961,1.11739,SL,22.2,-1.0000,-1.0676,-1.1014,-1.1351
book_sl,2019-05-03,07-11,-1,1.11609,1.11521,WINDOW_END,16.1,0.5460,0.4529,0.4064,0.3599
book_sl,2019-05-03,13-17,1,1.11596,1.11953,WINDOW_END,20.0,1.7833,1.7084,1.6709,1.6335
book_sl,2019-05-06,07-11,-1,1.11889,1.11973,WINDOW_END,22.5,-0.3727,-0.4392,-0.4725,-0.5058
book_sl,2019-05-06,13-17,1,1.11832,1.12024,WINDOW_END,23.5,0.8183,0.7544,0.7224,0.6905
book_sl,2019-05-07,07-11,-1,1.12086,1.11969,WINDOW_END,16.8,0.6964,0.6071,0.5625,0.5178
book_sl,2019-05-07,13-17,1,1.11831,1.11743,WINDOW_END,20.5,-0.4288,-0.5019,-0.5384,-0.5750
book_sl,2019-05-08,07-11,-1,1.12066,1.12034,WINDOW_END,17.0,0.1883,0.1000,0.0559,0.0118
book_sl,2019-05-08,13-17,1,1.11982,1.11882,WINDOW_END,20.1,-0.4975,-0.5722,-0.6095,-0.6468
book_sl,2019-05-09,07-11,-1,1.11973,1.11907,WINDOW_END,15.8,0.4177,0.3228,0.2753,0.2278
book_sl,2019-05-09,13-17,1,1.11966,1.12149,WINDOW_END,19.5,0.9382,0.8613,0.8228,0.7844
book_sl,2019-05-10,07-11,-1,1.12272,1.12334,WINDOW_END,19.7,-0.3153,-0.3916,-0.4297,-0.4678
book_sl,2019-05-10,13-17,1,1.12417,1.12362,WINDOW_END,21.5,-0.2557,-0.3254,-0.3603,-0.3952
book_sl,2019-05-13,07-11,-1,1.12302,1.12344,WINDOW_END,14.8,-0.2843,-0.3859,-0.4366,-0.4874
book_sl,2019-05-13,13-17,1,1.12570,1.12373,SL,19.7,-1.0000,-1.0763,-1.1145,-1.1526
book_sl,2019-05-14,07-11,-1,1.12323,1.12288,WINDOW_END,15.6,0.2237,0.1278,0.0799,0.0320
book_sl,2019-05-14,13-17,1,1.12137,1.12093,WINDOW_END,20.0,-0.2195,-0.2944,-0.3318,-0.3692
book_sl,2019-05-15,07-11,-1,1.12067,1.11953,WINDOW_END,13.7,0.8346,0.7248,0.6699,0.6149
book_sl,2019-05-15,13-17,1,1.11832,1.12060,WINDOW_END,18.2,1.2512,1.1688,1.1277,1.0865
book_sl,2019-05-16,07-11,-1,1.12067,1.12209,SL,14.2,-1.0000,-1.1059,-1.1589,-1.2118
book_sl,2019-05-16,13-17,1,1.11874,1.11768,WINDOW_END,18.5,-0.5719,-0.6528,-0.6932,-0.7337
book_sl,2019-05-17,07-11,-1,1.11803,1.11671,WINDOW_END,14.9,0.8871,0.7863,0.7359,0.6855
book_sl,2019-05-17,13-17,1,1.11760,1.11581,SL,17.9,-1.0000,-1.0837,-1.1255,-1.1673
book_sl,2019-05-20,07-11,-1,1.11544,1.11541,WINDOW_END,13.5,0.0223,-0.0890,-0.1447,-0.2004
book_sl,2019-05-20,13-17,1,1.11633,1.11677,WINDOW_END,15.3,0.2883,0.1900,0.1409,0.0917
book_sl,2019-05-21,07-11,-1,1.11487,1.11454,WINDOW_END,12.1,0.2725,0.1486,0.0867,0.0248
book_sl,2019-05-21,13-17,1,1.11572,1.11597,WINDOW_END,15.8,0.1579,0.0631,0.0158,-0.0316
book_sl,2019-05-22,07-11,-1,1.11528,1.11674,SL,14.6,-1.0000,-1.1026,-1.1539,-1.2052
book_sl,2019-05-22,13-17,1,1.11667,1.11567,WINDOW_END,17.0,-0.5897,-0.6781,-0.7223,-0.7666
book_sl,2019-05-23,07-11,-1,1.11420,1.11350,WINDOW_END,13.4,0.5229,0.4109,0.3548,0.2988
book_sl,2019-05-23,13-17,1,1.11352,1.11193,SL,15.9,-1.0000,-1.0945,-1.1417,-1.1890
book_sl,2019-05-24,07-11,-1,1.11954,1.11856,WINDOW_END,18.0,0.5446,0.4612,0.4196,0.3779
book_sl,2019-05-24,13-17,1,1.11951,1.12049,WINDOW_END,21.1,0.4653,0.3941,0.3585,0.3229
book_sl,2019-05-27,07-11,-1,1.12043,1.11918,WINDOW_END,14.8,0.8469,0.7453,0.6945,0.6437
book_sl,2019-05-27,13-17,1,1.11959,1.11906,WINDOW_END,13.6,-0.3889,-0.4989,-0.5540,-0.6090
book_sl,2019-05-28,07-11,-1,1.11839,1.11958,SL,11.9,-1.0000,-1.1260,-1.1890,-1.2520
book_sl,2019-05-28,13-17,1,1.11885,1.11740,SL,14.5,-1.0000,-1.1036,-1.1554,-1.2071
book_sl,2019-05-29,07-11,-1,1.11562,1.11564,WINDOW_END,14.4,-0.0139,-0.1181,-0.1702,-0.2223
book_sl,2019-05-29,13-17,1,1.11494,1.11345,SL,14.9,-1.0000,-1.1005,-1.1507,-1.2010
book_sl,2019-05-30,07-11,-1,1.11346,1.11363,WINDOW_END,13.4,-0.1265,-0.2381,-0.2939,-0.3497
book_sl,2019-05-30,13-17,1,1.11309,1.11355,WINDOW_END,15.2,0.3026,0.2039,0.1546,0.1053
book_sl,2019-05-31,07-11,-1,1.11342,1.11477,SL,13.5,-1.0000,-1.1114,-1.1671,-1.2227
book_sl,2019-05-31,13-17,1,1.11557,1.11378,SL,17.9,-1.0000,-1.0837,-1.1255,-1.1673
book_sl,2019-06-03,07-11,-1,1.11635,1.11832,SL,19.7,-1.0000,-1.0760,-1.1140,-1.1520
book_sl,2019-06-03,13-17,1,1.11947,1.12151,WINDOW_END,22.7,0.9003,0.8341,0.8010,0.7679
book_sl,2019-06-04,07-11,-1,1.12638,1.12582,WINDOW_END,22.9,0.2448,0.1792,0.1464,0.1137
book_sl,2019-06-04,13-17,1,1.12344,1.12442,WINDOW_END,26.6,0.3689,0.3124,0.2842,0.2559
book_sl,2019-06-05,07-11,-1,1.12601,1.12806,SL,20.5,-1.0000,-1.0733,-1.1099,-1.1466
book_sl,2019-06-05,13-17,1,1.12924,1.12618,SL,30.6,-1.0000,-1.0490,-1.0735,-1.0980
book_sl,2019-06-06,07-11,-1,1.12281,1.12342,WINDOW_END,19.6,-0.3105,-0.3869,-0.4250,-0.4632
book_sl,2019-06-06,13-17,1,1.12856,1.12522,SL,33.4,-1.0000,-1.0450,-1.0674,-1.0899
book_sl,2019-06-07,07-11,-1,1.12620,1.12624,WINDOW_END,22.1,-0.0181,-0.0858,-0.1197,-0.1536
book_sl,2019-06-07,13-17,1,1.13166,1.13395,WINDOW_END,29.3,0.7829,0.7316,0.7060,0.6803
book_sl,2019-06-10,07-11,-1,1.13109,1.13074,WINDOW_END,22.1,0.1580,0.0903,0.0564,0.0226
book_sl,2019-06-10,13-17,1,1.13081,1.13158,WINDOW_END,22.9,0.3356,0.2703,0.2376,0.2049
book_sl,2019-06-11,07-11,-1,1.13144,1.13138,WINDOW_END,18.1,0.0332,-0.0498,-0.0913,-0.1328
book_sl,2019-06-11,13-17,1,1.13181,1.13291,WINDOW_END,23.0,0.4778,0.4126,0.3801,0.3475
book_sl,2019-06-12,07-11,-1,1.13336,1.13197,WINDOW_END,15.9,0.8753,0.7809,0.7336,0.6864
