sample_id,reference_timestamp,future_timestamp,symbol,side,reference_side,reference_price,future_quote_price,pip_size,latency_ms,actual_delay_ms
Q000073-BUY,2026-07-14T16:50:07.045,2026-07-14T16:50:08.127,XAUUSD,BUY,ask,4084.09000000,4084.53000000,0.01000000,1000,1082
Q000073-SELL,2026-07-14T16:50:07.045,2026-07-14T16:50:08.127,XAUUSD,SELL,bid,4083.58000000,4083.95000000,0.01000000,1000,1082
Q000074-BUY,2026-07-14T16:50:08.127,2026-07-14T16:50:09.169,XAUUSD,BUY,ask,4084.53000000,4084.60000000,0.01000000,1000,1042
Q000074-SELL,2026-07-14T16:50:08.127,2026-07-14T16:50:09.169,XAUUSD,SELL,bid,4083.95000000,4084.02000000,0.01000000,1000,1042
Q000075-BUY,2026-07-14T16:50:09.169,2026-07-14T16:50:10.294,XAUUSD,BUY,ask,4084.60000000,4084.01000000,0.01000000,1000,1125
Q000075-SELL,2026-07-14T16:50:09.169,2026-07-14T16:50:10.294,XAUUSD,SELL,bid,4084.02000000,4083.49000000,0.01000000,1000,1125
Q000076-BUY,2026-07-14T16:50:10.294,2026-07-14T16:50:11.347,XAUUSD,BUY,ask,4084.01000000,4084.09000000,0.01000000,1000,1053
Q000076-SELL,2026-07-14T16:50:10.294,2026-07-14T16:50:11.347,XAUUSD,SELL,bid,4083.49000000,4083.58000000,0.01000000,1000,1053
Q000077-BUY,2026-07-14T16:50:11.347,2026-07-14T16:50:12.434,XAUUSD,BUY,ask,4084.09000000,4084.41000000,0.01000000,1000,1087
Q000077-SELL,2026-07-14T16:50:11.347,2026-07-14T16:50:12.434,XAUUSD,SELL,bid,4083.58000000,4083.88000000,0.01000000,1000,1087
Q000078-BUY,2026-07-14T16:50:12.434,2026-07-14T16:50:13.534,XAUUSD,BUY,ask,4084.41000000,4084.88000000,0.01000000,1000,1100
Q000078-SELL,2026-07-14T16:50:12.434,2026-07-14T16:50:13.534,XAUUSD,SELL,bid,4083.88000000,4084.36000000,0.01000000,1000,1100
Q000079-BUY,2026-07-14T16:50:13.534,2026-07-14T16:50:14.617,XAUUSD,BUY,ask,4084.88000000,4084.23000000,0.01000000,1000,1083
Q000079-SELL,2026-07-14T16:50:13.534,2026-07-14T16:50:14.617,XAUUSD,SELL,bid,4084.36000000,4083.71000000,0.01000000,1000,1083
Q000080-BUY,2026-07-14T16:50:14.617,2026-07-14T16:50:15.729,XAUUSD,BUY,ask,4084.23000000,4084.84000000,0.01000000,1000,1112
Q000080-SELL,2026-07-14T16:50:14.617,2026-07-14T16:50:15.729,XAUUSD,SELL,bid,4083.71000000,4084.31000000,0.01000000,1000,1112
Q000081-BUY,2026-07-14T16:50:15.729,2026-07-14T16:50:16.754,XAUUSD,BUY,ask,4084.84000000,4085.46000000,0.01000000,1000,1025
Q000081-SELL,2026-07-14T16:50:15.729,2026-07-14T16:50:16.754,XAUUSD,SELL,bid,4084.31000000,4084.92000000,0.01000000,1000,1025
Q000082-BUY,2026-07-14T16:50:16.754,2026-07-14T16:50:17.767,XAUUSD,BUY,ask,4085.46000000,4085.04000000,0.01000000,1000,1013
Q000082-SELL,2026-07-14T16:50:16.754,2026-07-14T16:50:17.767,XAUUSD,SELL,bid,4084.92000000,4084.52000000,0.01000000,1000,1013
Q000083-BUY,2026-07-14T16:50:17.767,2026-07-14T16:50:18.866,XAUUSD,BUY,ask,4085.04000000,4084.65000000,0.01000000,1000,1099
Q000083-SELL,2026-07-14T16:50:17.767,2026-07-14T16:50:18.866,XAUUSD,SELL,bid,4084.52000000,4084.12000000,0.01000000,1000,1099
Q000084-BUY,2026-07-14T16:50:18.866,2026-07-14T16:50:20.054,XAUUSD,BUY,ask,4084.65000000,4084.65000000,0.01000000,1000,1188
Q000084-SELL,2026-07-14T16:50:18.866,2026-07-14T16:50:20.054,XAUUSD,SELL,bid,4084.12000000,4084.13000000,0.01000000,1000,1188
Q000085-BUY,2026-07-14T16:50:20.772,2026-07-14T16:50:22.214,XAUUSD,BUY,ask,4085.46000000,4084.51000000,0.01000000,1000,1442
Q000085-SELL,2026-07-14T16:50:20.772,2026-07-14T16:50:22.214,XAUUSD,SELL,bid,4084.95000000,4083.96000000,0.01000000,1000,1442
